date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,DEWP,wd,WSPM,station
2013-03-05 09:00:00,104.0,123.0,75.0,64.0,2200.0,84.0,7.4,-7.9,7.0,1.5,Shunyi
2013-03-05 10:00:00,114.0,136.0,79.0,70.0,2200.0,84.0,8.3,-7.1,2.0,1.4,Shunyi
2013-03-05 11:00:00,124.0,150.0,77.0,69.0,1899.0,84.0,10.7,-6.6,3.0,1.1,Shunyi
2013-03-05 12:00:00,127.0,147.0,76.0,68.0,1800.0,33.0,12.3,-7.2,8.0,1.4,Shunyi
2013-03-05 13:00:00,129.0,149.0,84.0,78.0,1700.0,84.0,12.2,-7.3,5.0,0.6,Shunyi
2013-03-05 14:00:00,142.0,154.0,79.0,77.0,1600.0,84.0,13.6,-7.8,4.0,1.7,Shunyi
2013-03-05 15:00:00,85.0,102.0,60.0,86.0,1500.0,84.0,13.7,-7.1,8.0,1.6,Shunyi
2013-03-05 16:00:00,3.0,3.0,71.0,118.0,1600.0,69.0,12.9,-6.2,6.0,1.0,Shunyi
2013-03-05 17:00:00,3.0,74.0,83.0,112.0,2000.0,61.0,12.0,-6.5,1.0,1.2,Shunyi
2013-03-05 18:00:00,3.0,238.0,86.0,128.0,2100.0,61.0,8.9,-5.4,0.0,0.7,Shunyi
2013-03-05 19:00:00,154.0,226.0,84.0,140.0,2200.0,61.0,7.3,-5.1,1.0,1.3,Shunyi
2013-03-05 20:00:00,193.0,234.0,87.0,145.0,2399.0,61.0,4.1,-4.1,1.0,1.3,Shunyi
2013-03-05 21:00:00,218.0,247.0,101.0,143.0,2799.0,61.0,5.0,-5.1,0.0,1.5,Shunyi
2013-03-05 22:00:00,249.0,261.0,92.0,134.0,2500.0,61.0,5.3,-5.7,0.0,1.4,Shunyi
2013-03-05 23:00:00,233.0,239.0,77.0,114.0,2100.0,61.0,4.1,-5.7,0.0,1.7,Shunyi
2013-03-06 00:00:00,200.0,208.0,79.6824,97.7228,2150.0,61.0,4.5,-5.0,15.0,0.7,Shunyi
2013-03-06 01:00:00,163.0,184.0,77.0,104.0,2200.0,61.0,2.9,-5.5,15.0,1.0,Shunyi
2013-03-06 02:00:00,172.0,173.0,66.0,106.0,2399.0,61.0,4.6,-6.0,0.0,1.2,Shunyi
2013-03-06 03:00:00,160.0,175.0,61.0,100.0,2200.0,61.0,4.1,-5.9,0.0,1.8,Shunyi
2013-03-06 04:00:00,146.0,158.0,59.0,94.0,2000.0,61.0,3.7,-5.8,0.0,2.1,Shunyi
2013-03-06 05:00:00,137.0,144.0,67.0,85.0,1700.0,61.0,3.9,-5.9,1.0,1.8,Shunyi
2013-03-06 06:00:00,129.0,140.0,73.0,82.0,1800.0,61.0,4.0,-5.8,0.0,2.0,Shunyi
2013-03-06 07:00:00,128.0,136.0,86.0,82.0,1600.0,61.0,4.5,-5.9,1.0,1.9,Shunyi
2013-03-06 08:00:00,120.0,132.0,84.0,72.0,1600.0,61.0,5.3,-5.7,0.0,2.1,Shunyi
2013-03-06 09:00:00,136.0,138.0,94.0,80.0,1800.0,61.0,6.4,-5.6,0.0,2.2,Shunyi
2013-03-06 10:00:00,143.0,156.0,97.0,79.0,2100.0,61.0,8.4,-5.5,15.0,1.7,Shunyi
2013-03-06 11:00:00,164.0,174.0,87.108,75.7557,2400.0,61.0,9.1,-5.6,0.0,2.1,Shunyi
2013-03-06 12:00:00,160.0,174.0,103.0,87.0,2700.0,61.0,9.7,-5.4,0.0,1.7,Shunyi
2013-03-06 13:00:00,168.0,186.0,89.0,77.0,1899.0,61.0,10.8,-4.9,15.0,0.9,Shunyi
2013-03-06 14:00:00,160.0,173.0,84.0,74.0,1800.0,49.0,12.2,-4.9,11.0,1.2,Shunyi
2013-03-06 15:00:00,161.0,176.0,99.0,86.0,1899.0,49.0,13.1,-4.6,2.0,1.2,Shunyi
2013-03-06 16:00:00,165.0,191.0,113.0,111.0,2200.0,49.0,12.8,-4.8,1.0,0.2,Shunyi
2013-03-06 17:00:00,188.0,218.0,125.0,112.0,2200.0,36.0,10.2,-3.5,6.0,0.6,Shunyi
2013-03-06 18:00:00,201.0,217.0,113.0,113.0,2600.0,26.0,8.1,-3.4,5.0,0.0,Shunyi
2013-03-06 19:00:00,186.0,217.0,102.0,120.0,2399.0,26.0,5.5,-3.3,15.0,0.1,Shunyi
2013-03-06 20:00:00,194.0,233.0,86.0,111.0,2899.0,26.0,4.4,-3.6,12.0,0.8,Shunyi
2013-03-06 21:00:00,203.0,241.0,83.0,116.0,2899.0,26.0,3.4,-3.0,12.0,0.1,Shunyi
2013-03-06 22:00:00,217.0,245.0,83.0,118.0,3500.0,26.0,3.7,-3.1,2.0,0.5,Shunyi
2013-03-06 23:00:00,248.0,277.0,74.0,114.0,4500.0,26.0,2.5,-2.6,2.0,0.9,Shunyi
2013-03-07 00:00:00,299.0,312.0,76.0,117.0,4500.0,26.0,1.2,-3.3,2.0,0.0,Shunyi
2013-03-07 01:00:00,312.0,320.0,71.0,113.0,4500.0,26.0,1.7,-3.6,1.0,0.9,Shunyi
2013-03-07 02:00:00,275.0,308.0,71.0,105.0,4500.0,26.0,1.1,-3.4,0.0,0.0,Shunyi
2013-03-07 03:00:00,278.0,305.0,55.0,99.0,4400.0,26.0,0.1,-3.3,1.0,1.9,Shunyi
2013-03-07 04:00:00,255.0,290.0,43.0,91.0,3500.0,26.0,0.2,-3.4,2.0,0.5,Shunyi
2013-03-07 05:00:00,192.0,240.0,39.0,91.0,2500.0,26.0,-0.4,-3.8,15.0,0.9,Shunyi
2013-03-07 06:00:00,169.0,189.0,42.0,88.0,2500.0,26.0,0.9,-3.6,1.0,0.7,Shunyi
2013-03-07 07:00:00,151.0,176.0,37.0,74.0,2200.0,26.0,3.1,-2.6,2.0,1.7,Shunyi
2013-03-07 08:00:00,126.0,149.0,44.0,63.0,2200.0,26.0,6.5,-2.2,9.0,1.1,Shunyi
2013-03-07 09:00:00,126.0,140.0,98.0,65.0,2100.0,26.0,8.4,-2.0,6.0,1.4,Shunyi
2013-03-07 10:00:00,157.0,165.0,131.0,104.0,2799.0,26.0,10.5,-1.9,1.0,1.0,Shunyi
2013-03-07 11:00:00,220.0,227.0,133.0,129.0,3100.0,26.0,14.4,-3.0,6.0,2.4,Shunyi
2013-03-07 12:00:00,263.0,264.0,134.0,138.0,3200.0,26.0,15.8,-2.7,7.0,3.0,Shunyi
2013-03-07 13:00:00,272.0,280.0,121.0,156.0,3399.0,41.0,17.3,-1.9,8.0,2.6,Shunyi
2013-03-07 14:00:00,330.0,335.0,123.0,154.0,3500.0,67.0,17.7,-2.1,9.0,1.5,Shunyi
2013-03-07 15:00:00,366.0,371.0,112.0,121.0,3100.0,85.0,18.1,-2.3,9.0,1.4,Shunyi
2013-03-07 16:00:00,259.0,290.0,87.0,110.0,2600.0,91.0,17.4,-0.8,5.0,1.1,Shunyi
2013-03-07 17:00:00,249.0,262.0,93.0,115.0,3100.0,98.0,15.2,-0.2,4.0,1.2,Shunyi
2013-03-07 18:00:00,318.0,328.0,111.0,143.0,4000.0,98.0,13.0,0.0,1.0,1.5,Shunyi
2013-03-07 19:00:00,404.0,435.0,107.0,183.0,4900.0,43.0,11.2,0.6,1.0,0.4,Shunyi
2013-03-07 20:00:00,484.0,497.0,110.0,154.0,4599.0,98.0,9.2,0.4,11.0,0.4,Shunyi
2013-03-07 21:00:00,446.0,486.0,107.0,139.0,4500.0,98.0,6.9,0.1,14.0,0.0,Shunyi
2013-03-07 22:00:00,425.0,445.0,91.0,159.0,4700.0,98.0,6.4,-0.4,15.0,0.9,Shunyi
2013-03-07 23:00:00,416.0,425.0,95.0,172.0,4200.0,98.0,5.2,-0.6,1.0,1.0,Shunyi
2013-03-08 00:00:00,344.0,385.0,96.0,168.0,4099.0,98.0,5.3,-1.4,0.0,1.3,Shunyi
2013-03-08 01:00:00,386.0,340.0,98.0,111.0,3700.0,98.0,4.5,-1.7,14.0,1.1,Shunyi
2013-03-08 02:00:00,326.0,352.0,81.0,86.0,3200.0,98.0,3.7,-1.7,2.0,1.6,Shunyi
2013-03-08 03:00:00,301.0,312.0,76.0,102.0,3299.0,98.0,4.0,-2.2,15.0,1.6,Shunyi
2013-03-08 04:00:00,335.0,278.0,78.0,107.0,3100.0,98.0,3.2,-2.8,10.0,0.5,Shunyi
2013-03-08 05:00:00,232.0,249.0,61.0,110.0,3100.0,98.0,1.9,-2.8,8.0,0.5,Shunyi
2013-03-08 06:00:00,265.0,222.0,40.0,103.0,3100.0,98.0,2.3,-2.4,12.0,0.7,Shunyi
2013-03-08 07:00:00,263.0,221.0,38.0,96.0,3100.0,98.0,6.8,-2.1,1.0,2.0,Shunyi
2013-03-08 08:00:00,216.0,223.0,66.0,88.0,3399.0,98.0,10.0,-2.0,2.0,2.0,Shunyi
2013-03-08 09:00:00,207.0,226.0,96.0,78.0,2700.0,98.0,14.5,-2.0,6.0,1.2,Shunyi
2013-03-08 10:00:00,174.0,196.0,74.256,62.6165,2650.0,98.0,16.8,-1.4,6.0,2.1,Shunyi
2013-03-08 11:00:00,181.0,244.0,87.0,116.0,2600.0,98.0,20.0,-3.0,8.0,3.1,Shunyi
2013-03-08 12:00:00,212.0,197.0,67.0,94.0,2100.0,98.0,17.7,1.6,6.0,5.5,Shunyi
2013-03-08 13:00:00,377.0,515.0,81.1104,133.0344,4099.5,98.0,15.8,1.9,6.0,6.2,Shunyi
2013-03-08 14:00:00,558.0,668.0,117.0,149.0,6099.0,98.0,14.4,0.6,6.0,6.7,Shunyi
2013-03-08 15:00:00,253.0,330.0,99.0,85.0,4099.0,98.0,13.2,0.9,7.0,3.5,Shunyi
2013-03-08 16:00:00,170.0,229.0,81.0,64.0,2700.0,98.0,11.7,-0.8,7.0,2.6,Shunyi
2013-03-08 17:00:00,139.0,156.0,73.0,51.0,1800.0,90.0,10.5,-0.9,6.0,3.1,Shunyi
2013-03-08 18:00:00,79.0,92.0,44.0,42.0,1200.0,90.0,9.2,-1.3,6.0,1.8,Shunyi
2013-03-08 19:00:00,58.0,88.0,33.0,41.0,1300.0,90.0,8.1,-2.6,7.0,2.7,Shunyi
2013-03-08 20:00:00,90.0,104.0,37.0,61.0,1600.0,90.0,6.9,-3.7,7.0,1.7,Shunyi
2013-03-08 21:00:00,90.0,113.0,42.0,67.0,1700.0,90.0,6.1,-3.8,9.0,1.7,Shunyi
2013-03-08 22:00:00,79.0,80.0,47.0,70.0,1600.0,90.0,5.2,-4.4,9.0,1.7,Shunyi
2013-03-08 23:00:00,89.0,93.0,54.0,82.0,1800.0,90.0,3.8,-3.3,3.0,0.7,Shunyi
2013-03-09 00:00:00,54.0,84.0,52.0,91.0,2100.0,90.0,2.9,-3.0,13.0,1.0,Shunyi
2013-03-09 01:00:00,93.0,98.0,42.0,71.0,2100.0,90.0,2.5,-3.8,10.0,0.6,Shunyi
2013-03-09 02:00:00,64.0,93.0,24.5,5.0,200.0,90.0,2.5,-3.8,13.0,1.7,Shunyi
2013-03-09 03:00:00,99.0,105.0,7.0,4.0,150.0,90.0,1.6,-3.7,9.0,0.6,Shunyi
2013-03-09 04:00:00,119.0,131.0,7.0,45.5,100.0,90.0,1.4,-3.5,11.0,0.8,Shunyi
2013-03-09 05:00:00,87.0,105.0,17.0,87.0,1800.0,90.0,2.7,-3.4,14.0,1.5,Shunyi
2013-03-09 06:00:00,106.0,115.0,28.0,84.0,2299.0,90.0,1.8,-3.3,0.0,1.2,Shunyi
2013-03-09 07:00:00,114.0,124.0,31.0,80.0,2399.0,90.0,3.2,-3.2,0.0,3.3,Shunyi
2013-03-09 08:00:00,117.0,143.0,43.0,74.0,2600.0,90.0,6.5,-2.9,0.0,3.0,Shunyi
2013-03-09 09:00:00,127.0,168.0,81.0,67.0,2200.0,90.0,16.1,-2.9,15.0,7.8,Shunyi
2013-03-09 10:00:00,123.0,177.0,88.0,55.0,1800.0,90.0,16.3,-8.8,14.0,12.8,Shunyi
2013-03-09 11:00:00,76.0,764.0,59.0,66.0,1500.0,90.0,14.0,-11.5,15.0,9.7,Shunyi
2013-03-09 12:00:00,74.31818181818181,731.0454545454545,58.08695652173913,66.34782608695652,1491.304347826087,90.0,12.7,-15.1,15.0,9.9,Shunyi
2013-03-09 13:00:00,72.63636363636364,698.0909090909091,57.17391304347826,66.69565217391305,1482.608695652174,90.0,10.4,-16.0,14.0,7.6,Shunyi
2013-03-09 14:00:00,70.95454545454545,665.1363636363636,56.26086956521739,67.04347826086956,1473.9130434782608,90.0,9.8,-17.4,14.0,6.2,Shunyi
2013-03-09 15:00:00,69.27272727272727,632.1818181818182,55.34782608695652,67.3913043478261,1465.2173913043478,90.0,9.7,-17.5,15.0,5.9,Shunyi
2013-03-09 16:00:00,67.5909090909091,599.2272727272727,54.434782608695656,67.73913043478261,1456.5217391304348,90.0,10.3,-17.9,15.0,6.2,Shunyi
2013-03-09 17:00:00,65.9090909090909,566.2727272727273,53.52173913043478,68.08695652173913,1447.8260869565217,88.0,9.1,-18.9,14.0,4.1,Shunyi
2013-03-09 18:00:00,64.22727272727272,533.3181818181818,52.608695652173914,68.43478260869566,1439.1304347826087,78.0,7.2,-17.8,13.0,4.7,Shunyi
2013-03-09 19:00:00,62.54545454545455,500.3636363636364,51.69565217391305,68.78260869565217,1430.4347826086957,45.0,6.2,-17.8,13.0,7.1,Shunyi
2013-03-09 20:00:00,60.86363636363636,467.40909090909093,50.78260869565217,69.13043478260869,1421.7391304347825,35.0,5.3,-17.8,13.0,4.8,Shunyi
2013-03-09 21:00:00,59.18181818181818,434.4545454545455,49.869565217391305,69.47826086956522,1413.0434782608695,35.0,5.0,-17.4,14.0,6.3,Shunyi
2013-03-09 22:00:00,57.5,401.5,48.95652173913044,69.82608695652173,1404.3478260869565,35.0,4.3,-17.4,15.0,2.2,Shunyi
2013-03-09 23:00:00,55.81818181818181,368.54545454545456,48.04347826086956,70.17391304347827,1395.6521739130435,35.0,1.5,-15.5,1.0,1.0,Shunyi
2013-03-10 00:00:00,54.13636363636364,335.5909090909091,47.130434782608695,70.52173913043478,1386.9565217391305,35.0,0.8,-14.8,0.0,1.1,Shunyi
2013-03-10 01:00:00,52.45454545454545,302.6363636363636,46.21739130434783,70.86956521739131,1378.2608695652175,35.0,-1.0,-12.3,1.0,0.0,Shunyi
2013-03-10 02:00:00,50.77272727272727,269.6818181818182,45.30434782608695,71.21739130434783,1369.5652173913043,35.0,-1.2,-12.8,15.0,0.9,Shunyi
2013-03-10 03:00:00,49.09090909090909,236.72727272727275,44.391304347826086,71.56521739130434,1360.8695652173913,35.0,-2.3,-10.6,2.0,0.7,Shunyi
2013-03-10 04:00:00,47.40909090909091,203.77272727272725,43.47826086956522,71.91304347826087,1352.1739130434783,35.0,-2.3,-11.6,2.0,1.3,Shunyi
2013-03-10 05:00:00,45.72727272727273,170.81818181818187,42.565217391304344,72.26086956521739,1343.4782608695652,35.0,-3.0,-10.8,2.0,0.2,Shunyi
