date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-03-03 10:00:00,84.0,101.0,78.0,84.0,2200.0,17.0,6.5,1011.4,-12.2,0.0,6.0,2.1
2013-03-03 11:00:00,106.0,148.0,91.0,93.0,1899.0,20.0,9.0,1010.4,-11.6,0.0,5.0,1.4
2013-03-03 12:00:00,110.0,135.0,78.0,89.0,1800.0,24.0,12.2,1009.1,-13.7,0.0,6.0,1.8
2013-03-03 13:00:00,113.0,151.0,64.0,80.0,1500.0,30.0,15.6,1007.5,-13.8,0.0,14.0,5.4
2013-03-03 14:00:00,100.0,151.0,36.0,53.0,1000.0,52.0,16.6,1006.9,-14.1,0.0,14.0,5.3
2013-03-03 15:00:00,68.0,128.0,14.0,20.0,400.0,78.0,17.0,1006.8,-14.9,0.0,14.0,2.3
2013-03-03 16:00:00,32.0,90.0,10.0,16.0,400.0,82.0,16.1,1006.9,-14.4,0.0,3.0,0.7
2013-03-03 17:00:00,21.0,71.0,27.0,21.0,400.0,76.0,13.9,1007.6,-14.1,0.0,7.0,0.6
2013-03-03 18:00:00,16.0,33.0,17.0,22.0,400.0,72.0,12.4,1009.0,-14.4,0.0,4.0,0.8
2013-03-03 19:00:00,18.0,43.0,12.0,35.0,600.0,59.0,8.9,1010.0,-13.5,0.0,14.0,0.9
2013-03-03 20:00:00,24.0,56.0,27.0,46.0,800.0,45.0,7.7,1010.1,-12.2,0.0,3.0,0.5
2013-03-03 21:00:00,29.0,55.0,27.0,42.0,700.0,47.0,6.9,1010.6,-12.3,0.0,0.0,0.7
2013-03-03 22:00:00,23.0,46.0,25.0,69.0,1300.0,19.0,6.8,1011.2,-11.9,0.0,2.0,1.5
2013-03-03 23:00:00,30.0,78.0,14.0,24.0,700.0,52.0,8.6,1012.1,-11.4,0.0,2.0,2.0
2013-03-04 00:00:00,25.0,42.0,30.0,22.0,400.0,57.0,9.2,1013.2,-12.6,0.0,3.0,2.4
2013-03-04 01:00:00,16.0,38.0,24.0,13.0,300.0,72.0,7.3,1014.2,-12.5,0.0,2.0,2.1
2013-03-04 02:00:00,8.0,31.0,29.0,14.0,300.0,74.0,6.1,1014.4,-13.5,0.0,14.0,1.4
2013-03-04 03:00:00,6.0,20.0,4.0,10.0,400.0,76.0,6.6,1014.2,-14.8,0.0,0.0,4.0
2013-03-04 04:00:00,7.0,13.0,3.0,10.0,300.0,80.0,4.8,1014.6,-12.2,0.0,14.0,2.6
2013-03-04 05:00:00,3.0,14.0,31.0,46.0,600.0,38.0,5.4,1015.4,-12.1,0.0,14.0,4.7
2013-03-04 06:00:00,10.0,24.0,43.0,43.0,500.0,39.0,4.2,1016.1,-12.3,0.0,0.0,3.0
2013-03-04 07:00:00,12.0,28.0,38.0,38.0,700.0,42.0,6.3,1016.8,-12.3,0.0,0.0,0.8
2013-03-04 08:00:00,12.0,32.0,29.0,34.0,700.0,48.0,8.9,1017.4,-12.9,0.0,3.0,1.6
2013-03-04 09:00:00,16.0,29.0,21.0,19.0,500.0,65.0,10.2,1017.6,-13.8,0.0,14.0,3.8
2013-03-04 10:00:00,14.0,23.0,16.0,12.0,400.0,76.0,11.4,1017.1,-14.4,0.0,15.0,4.2
2013-03-04 11:00:00,7.0,16.0,7.0,11.0,400.0,80.0,12.7,1016.6,-15.1,0.0,15.0,4.4
2013-03-04 12:00:00,8.0,22.0,6.0,9.0,400.0,85.0,14.6,1015.4,-14.6,0.0,15.0,3.5
2013-03-04 13:00:00,14.0,16.0,7.0,9.0,400.0,89.0,15.1,1014.2,-15.2,0.0,15.0,3.4
2013-03-04 14:00:00,11.0,13.0,14.0,11.0,400.0,91.0,16.1,1013.1,-16.9,0.0,14.0,3.0
2013-03-04 15:00:00,21.0,24.0,11.0,10.0,400.0,95.0,16.1,1012.5,-16.9,0.0,14.0,2.3
2013-03-04 16:00:00,10.0,17.0,10.0,12.0,400.0,92.0,14.8,1012.0,-14.4,0.0,9.0,3.3
2013-03-04 17:00:00,13.0,15.0,8.0,21.0,400.0,86.0,12.9,1012.4,-14.0,0.0,9.0,2.6
2013-03-04 18:00:00,17.0,29.0,14.0,40.0,500.0,81.0,11.3,1012.7,-13.7,0.0,9.0,1.2
2013-03-04 19:00:00,32.0,54.0,39.0,63.0,700.0,57.0,8.7,1013.2,-12.5,0.0,3.0,0.5
2013-03-04 20:00:00,43.0,71.0,66.0,91.0,1100.0,25.0,5.9,1013.4,-11.7,0.0,3.0,0.2
2013-03-04 21:00:00,64.0,99.0,41.0,88.0,1500.0,18.0,4.9,1013.4,-11.7,0.0,5.0,0.8
2013-03-04 22:00:00,76.0,123.0,25.0,57.0,1100.0,34.0,4.0,1013.2,-11.6,0.0,4.0,0.6
2013-03-04 23:00:00,54.0,75.0,21.0,43.0,1200.0,95.0,4.2,1012.6,-11.5,0.0,5.0,0.8
2013-03-05 00:00:00,57.0,69.0,20.0,37.0,900.0,95.0,2.8,1012.1,-11.2,0.0,3.0,0.4
2013-03-05 01:00:00,48.0,57.0,38.0,66.0,1600.0,95.0,1.8,1011.7,-11.0,0.0,1.0,0.6
2013-03-05 02:00:00,65.0,99.0,32.0,54.0,1399.0,95.0,0.8,1011.4,-10.7,0.0,0.0,0.6
2013-03-05 03:00:00,60.0,75.0,20.0,36.0,1100.0,95.0,0.2,1011.0,-10.4,0.0,0.0,0.2
2013-03-05 04:00:00,46.0,54.0,40.0,75.0,2299.0,95.0,-0.1,1010.7,-10.1,0.0,0.0,0.8
2013-03-05 05:00:00,72.0,113.0,33.0,61.0,1600.0,95.0,-0.4,1010.9,-9.6,0.0,1.0,0.0
2013-03-05 06:00:00,56.0,78.0,31.0,53.0,1100.0,95.0,-1.0,1010.6,-9.4,0.0,2.0,0.8
2013-03-05 07:00:00,51.0,66.0,34.0,69.0,2000.0,95.0,1.2,1010.4,-9.4,0.0,2.0,0.0
2013-03-05 08:00:00,68.0,105.0,40.0,66.0,1600.0,95.0,6.0,1010.1,-10.7,0.0,10.0,0.8
2013-03-05 09:00:00,68.0,92.0,64.0,75.0,1899.0,95.0,7.8,1009.5,-10.6,0.0,10.0,1.0
2013-03-05 10:00:00,87.0,117.0,81.0,92.0,2000.0,95.0,9.3,1008.7,-9.3,0.0,5.0,1.4
2013-03-05 11:00:00,107.0,160.0,66.0,80.0,1500.0,95.0,11.0,1007.8,-9.4,0.0,10.0,1.9
2013-03-05 12:00:00,109.0,139.0,52.0,65.0,1399.0,55.0,12.1,1006.5,-9.0,0.0,3.0,0.4
2013-03-05 13:00:00,118.0,133.0,56.0,55.0,1300.0,95.0,13.2,1005.1,-8.1,0.0,9.0,0.9
2013-03-05 14:00:00,126.0,127.0,57.0,60.0,1300.0,95.0,14.1,1004.3,-8.6,0.0,6.0,1.7
2013-03-05 15:00:00,124.0,129.0,62.0,76.0,1500.0,92.0,13.5,1004.1,-8.4,0.0,6.0,0.8
2013-03-05 16:00:00,149.0,153.0,59.0,81.0,1500.0,86.0,13.3,1003.9,-8.0,0.0,5.0,1.1
2013-03-05 17:00:00,151.0,158.0,74.0,104.0,1600.0,81.0,12.4,1004.5,-8.2,0.0,5.0,1.0
2013-03-05 18:00:00,158.0,168.0,64.0,106.0,1700.0,81.0,8.9,1005.0,-7.8,0.0,2.0,0.8
2013-03-05 19:00:00,161.0,172.0,69.0,123.0,1899.0,81.0,7.7,1005.4,-7.6,0.0,1.0,0.2
2013-03-05 20:00:00,173.0,187.0,68.0,127.0,2299.0,81.0,6.3,1005.9,-7.3,0.0,1.0,0.7
2013-03-05 21:00:00,191.0,210.0,55.0,94.0,2100.0,81.0,5.6,1006.0,-7.3,0.0,1.0,0.2
2013-03-05 22:00:00,181.0,183.0,52.0,78.0,1899.0,81.0,4.9,1005.8,-7.0,0.0,0.0,1.7
2013-03-05 23:00:00,141.0,160.0,50.0,74.0,1899.0,81.0,3.7,1005.7,-6.9,0.0,2.0,0.4
2013-03-06 00:00:00,152.0,154.0,65.0,115.0,2700.0,81.0,3.9,1005.4,-6.7,0.0,0.0,2.0
2013-03-06 01:00:00,180.0,195.0,52.0,72.0,2000.0,81.0,3.9,1005.3,-6.4,0.0,2.0,0.8
2013-03-06 02:00:00,146.0,153.0,53.5,100.0,2399.0,81.0,3.5,1004.8,-6.5,0.0,0.0,0.7
2013-03-06 03:00:00,170.0,179.0,55.0,74.0,2449.5,81.0,3.7,1004.7,-6.3,0.0,0.0,1.3
2013-03-06 04:00:00,149.0,155.0,59.0,87.5,2500.0,81.0,2.4,1004.7,-6.2,0.0,0.0,1.0
2013-03-06 05:00:00,182.0,202.0,79.0,101.0,2500.0,81.0,2.1,1004.9,-5.8,0.0,0.0,0.9
2013-03-06 06:00:00,182.0,187.0,86.0,94.0,2399.0,81.0,3.1,1005.1,-5.6,0.0,0.0,0.2
2013-03-06 07:00:00,187.0,190.0,82.0,93.0,2700.0,81.0,4.7,1006.2,-4.9,0.0,5.0,0.6
2013-03-06 08:00:00,195.0,200.0,86.0,85.0,2299.0,81.0,5.5,1006.2,-4.1,0.0,10.0,0.5
2013-03-06 09:00:00,193.0,200.0,81.0,86.0,2799.0,81.0,7.2,1006.1,-5.5,0.0,12.0,0.5
2013-03-06 10:00:00,200.0,219.0,109.0,114.0,3600.0,81.0,8.8,1005.8,-5.5,0.0,15.0,0.7
2013-03-06 11:00:00,239.0,280.0,123.0,126.0,3700.0,81.0,10.6,1004.6,-5.0,0.0,0.0,0.9
2013-03-06 12:00:00,271.0,324.0,142.0,142.0,3799.0,81.0,12.4,1003.4,-4.7,0.0,14.0,0.8
2013-03-06 13:00:00,281.0,315.0,118.0,135.0,3399.0,81.0,13.4,1002.5,-4.3,0.0,6.0,1.2
2013-03-06 14:00:00,263.0,284.0,121.0,152.0,3600.0,81.0,13.6,1001.8,-4.1,0.0,8.0,2.3
2013-03-06 15:00:00,293.0,347.0,118.0,160.0,3299.0,81.0,13.6,1001.9,-3.7,0.0,5.0,2.2
2013-03-06 16:00:00,302.0,352.0,112.0,158.0,3100.0,66.0,13.3,1002.2,-3.9,0.0,5.0,1.6
2013-03-06 17:00:00,312.0,342.0,107.0,141.0,2700.0,60.0,12.0,1002.7,-3.8,0.0,6.0,1.3
2013-03-06 18:00:00,280.0,300.0,110.0,135.0,2600.0,39.0,10.6,1003.7,-3.9,0.0,9.0,1.2
2013-03-06 19:00:00,265.0,281.0,104.0,137.0,2700.0,37.0,7.1,1004.5,-3.5,0.0,15.0,1.4
2013-03-06 20:00:00,268.0,285.0,107.0,136.0,3299.0,37.0,6.2,1004.9,-3.5,0.0,6.0,0.7
2013-03-06 21:00:00,272.0,281.0,136.0,156.0,4799.0,37.0,5.5,1004.5,-3.6,0.0,3.0,0.6
2013-03-06 22:00:00,339.0,394.0,118.0,148.0,5500.0,35.0,4.7,1004.3,-3.6,0.0,4.0,0.7
2013-03-06 23:00:00,326.0,360.0,113.0,140.0,4500.0,30.0,4.5,1004.1,-3.3,0.0,8.0,0.9
2013-03-07 00:00:00,282.0,287.0,98.0,131.0,3899.0,30.0,5.3,1004.2,-3.3,0.0,3.0,0.7
2013-03-07 01:00:00,206.0,249.0,77.0,117.0,3399.0,22.0,6.2,1004.2,-3.2,0.0,4.0,1.4
2013-03-07 02:00:00,227.0,228.0,80.0,111.0,3000.0,22.0,3.0,1003.8,-3.8,0.0,10.0,0.5
2013-03-07 03:00:00,208.0,211.0,72.0,105.0,2899.0,22.0,1.4,1003.6,-4.3,0.0,10.0,1.0
2013-03-07 04:00:00,198.0,200.0,73.0,110.0,3700.0,22.0,1.3,1003.5,-5.0,0.0,13.0,1.8
2013-03-07 05:00:00,201.0,215.0,67.0,108.0,4700.0,22.0,1.0,1003.7,-5.3,0.0,1.0,1.5
2013-03-07 06:00:00,202.0,234.0,72.0,102.0,4400.0,22.0,0.2,1003.6,-5.4,0.0,1.0,1.0
2013-03-07 07:00:00,175.0,206.0,65.0,95.0,4400.0,22.0,4.9,1003.6,-4.4,0.0,0.0,0.1
2013-03-07 08:00:00,143.0,180.0,114.0,96.0,5099.0,22.0,7.0,1003.4,-3.6,0.0,9.0,1.4
2013-03-07 09:00:00,140.0,200.0,92.0,114.0,4599.0,22.0,8.9,1003.2,-3.7,0.0,7.0,1.0
2013-03-07 10:00:00,169.0,240.0,138.0,150.0,4200.0,22.0,12.5,1002.1,-5.5,0.0,6.0,1.1
2013-03-07 11:00:00,225.0,309.0,100.0,111.0,2299.0,22.0,15.0,1000.3,-4.9,0.0,6.0,0.8
2013-03-07 12:00:00,174.0,183.0,58.0,62.0,1300.0,41.0,16.3,998.4,-4.3,0.0,5.0,1.5
2013-03-07 13:00:00,71.0,82.0,46.0,53.0,1100.0,65.0,17.3,996.7,-4.1,0.0,9.0,1.4
2013-03-07 14:00:00,83.0,88.0,53.0,98.0,1600.0,65.0,16.6,995.5,-3.5,0.0,5.0,1.2
2013-03-07 15:00:00,137.0,133.0,73.0,177.0,2500.0,65.0,16.8,994.7,-3.4,0.0,3.0,1.0
2013-03-07 16:00:00,207.0,230.0,81.0,186.0,2899.0,65.0,16.6,994.1,-3.5,0.0,3.0,0.8
2013-03-07 17:00:00,258.0,285.0,80.0,163.0,2799.0,65.0,14.5,993.9,-3.3,0.0,2.0,0.7
2013-03-07 18:00:00,264.0,298.0,77.0,141.0,2500.0,65.0,12.5,994.5,-3.4,0.0,0.0,0.5
2013-03-07 19:00:00,241.0,247.0,105.0,191.0,3200.0,21.0,11.8,994.7,-3.2,0.0,3.0,0.8
2013-03-07 20:00:00,256.0,286.0,98.0,199.0,3399.0,65.0,9.8,994.6,-2.8,0.0,15.0,0.6
2013-03-07 21:00:00,262.0,282.0,96.0,171.0,3000.0,65.0,7.9,995.1,-3.0,0.0,1.0,1.2
2013-03-07 22:00:00,238.0,241.0,82.0,166.0,3799.0,65.0,8.1,995.1,-3.4,0.0,3.0,0.9
2013-03-07 23:00:00,249.0,261.0,70.0,145.0,3500.0,65.0,6.8,995.0,-3.2,0.0,2.0,1.3
2013-03-08 00:00:00,224.0,238.0,60.0,132.0,3200.0,65.0,5.9,995.3,-3.0,0.0,2.0,0.0
2013-03-08 01:00:00,216.0,227.0,68.0,140.0,5299.0,65.0,4.4,995.6,-3.2,0.0,4.0,0.8
2013-03-08 02:00:00,263.0,292.0,71.0,141.0,6299.0,65.0,4.0,995.2,-3.5,0.0,3.0,0.6
2013-03-08 03:00:00,290.0,328.0,68.0,131.0,5000.0,65.0,4.5,994.7,-3.1,0.0,6.0,1.4
2013-03-08 04:00:00,257.0,273.0,63.0,125.0,4700.0,65.0,16.7,994.9,-5.8,0.0,14.0,5.2
2013-03-08 05:00:00,233.0,235.0,57.0,105.0,3299.0,65.0,15.4,995.6,-6.2,0.0,6.0,0.7
2013-03-08 06:00:00,193.0,211.0,30.0,36.0,700.0,65.0,12.7,996.2,-5.4,0.0,5.0,1.7
2013-03-08 07:00:00,72.0,135.0,44.0,85.0,1500.0,65.0,14.9,996.7,-5.5,0.0,2.0,1.3
2013-03-08 08:00:00,79.0,159.0,46.0,84.0,1700.0,65.0,11.2,997.8,-4.1,0.0,5.0,1.7
2013-03-08 09:00:00,85.0,182.0,66.0,87.0,2399.0,65.0,14.5,997.9,-2.9,0.0,9.0,1.7
2013-03-08 10:00:00,180.0,257.0,59.4048,94.0274,2299.5,65.0,17.3,997.3,-3.5,0.0,6.0,1.4
2013-03-08 11:00:00,207.0,264.0,63.0,96.0,2200.0,65.0,19.3,996.7,-3.6,0.0,5.0,2.1
2013-03-08 12:00:00,179.0,222.0,43.0,76.0,1700.0,67.0,20.6,995.8,-3.9,0.0,5.0,2.5
2013-03-08 13:00:00,153.0,202.0,37.0,75.0,1500.0,77.0,21.9,994.7,-4.3,0.0,6.0,3.0
2013-03-08 14:00:00,159.0,244.0,40.0,88.0,1600.0,86.0,17.6,995.0,1.5,0.0,5.0,4.5
2013-03-08 15:00:00,443.0,653.0,80.0,141.0,4500.0,107.0,14.8,996.1,0.2,0.0,8.0,2.5
2013-03-08 16:00:00,289.0,438.0,83.0,86.0,2899.0,107.0,13.1,996.5,-0.2,0.0,5.0,4.0
2013-03-08 17:00:00,173.0,252.0,73.0,65.0,1899.0,107.0,11.7,996.5,-0.5,0.0,6.0,3.4
2013-03-08 18:00:00,141.0,213.0,69.0,65.0,1500.0,107.0,10.4,997.4,-1.0,0.0,6.0,2.7
2013-03-08 19:00:00,112.0,182.0,58.0,62.0,1399.0,107.0,9.4,997.3,-0.8,0.0,5.0,2.7
2013-03-08 20:00:00,113.0,158.0,63.0,67.0,1300.0,107.0,8.6,997.1,-1.5,0.0,5.0,2.8
2013-03-08 21:00:00,117.0,138.0,62.0,69.0,1100.0,107.0,7.6,996.9,-2.4,0.0,5.0,1.8
2013-03-08 22:00:00,99.0,118.0,50.0,59.0,1300.0,107.0,6.8,996.0,-3.2,0.0,5.0,1.3
2013-03-08 23:00:00,100.0,132.0,50.0,63.0,1600.0,107.0,5.6,994.5,-3.0,0.0,5.0,0.7
2013-03-09 00:00:00,100.0,133.0,56.0,65.0,1700.0,107.0,4.3,993.1,-3.0,0.0,1.0,1.2
2013-03-09 01:00:00,96.0,103.0,53.0,50.0,1700.0,107.0,3.9,991.9,-2.5,0.0,1.0,0.0
2013-03-09 02:00:00,102.0,132.0,36.0,51.0,1800.0,107.0,3.0,991.2,-2.7,0.0,0.0,0.7
2013-03-09 03:00:00,107.0,128.0,28.0,43.0,1500.0,107.0,2.4,989.8,-2.9,0.0,15.0,1.2
2013-03-09 04:00:00,97.0,112.0,33.0,40.0,1399.0,107.0,1.9,988.9,-3.0,0.0,1.0,0.7
2013-03-09 05:00:00,104.0,123.0,51.0,73.0,1700.0,107.0,2.0,989.2,-3.3,0.0,1.0,0.5
2013-03-09 06:00:00,106.0,128.0,62.0,87.0,1700.0,107.0,1.8,989.0,-3.3,0.0,15.0,0.4
2013-03-09 07:00:00,104.0,131.0,65.0,83.0,1899.0,107.0,6.0,990.5,-2.1,0.0,2.0,2.4
2013-03-09 08:00:00,116.0,162.0,82.0,91.0,2200.0,107.0,14.2,992.3,-1.5,0.0,2.0,2.5
2013-03-09 09:00:00,142.0,366.0,86.0,63.0,1700.0,107.0,16.8,993.8,-2.3,0.0,15.0,6.2
2013-03-09 10:00:00,106.0,579.0,34.0,26.0,900.0,107.0,14.4,996.8,-7.1,0.0,3.0,7.8
2013-03-09 11:00:00,28.0,305.0,8.0,11.0,400.0,107.0,12.9,999.1,-11.6,0.0,2.0,5.6
2013-03-09 12:00:00,35.0,595.0,3.0,4.0,300.0,107.0,10.7,1001.8,-15.8,0.0,2.0,4.9
2013-03-09 13:00:00,20.0,438.0,3.0,4.0,300.0,107.0,9.6,1003.9,-18.5,0.0,0.0,6.0
2013-03-09 14:00:00,21.0,360.0,3.0,5.0,300.0,107.0,10.3,1005.2,-17.9,0.0,2.0,4.5
2013-03-09 15:00:00,22.0,260.0,4.0,7.0,300.0,97.0,10.3,1006.3,-17.9,0.0,2.0,5.6
2013-03-09 16:00:00,9.0,191.0,8.0,8.0,300.0,94.0,9.2,1008.0,-18.8,0.0,1.0,7.1
2013-03-09 17:00:00,13.0,196.0,3.0,7.0,300.0,94.0,7.7,1010.2,-20.0,0.0,0.0,5.1
2013-03-09 18:00:00,15.0,110.0,6.0,9.0,300.0,94.0,6.6,1013.1,-19.9,0.0,0.0,5.2
2013-03-09 19:00:00,13.0,83.0,17.0,13.0,400.0,94.0,5.7,1015.1,-19.8,0.0,1.0,3.3
2013-03-09 20:00:00,12.0,64.0,13.0,10.0,300.0,94.0,5.0,1017.0,-19.6,0.0,1.0,2.5
2013-03-09 21:00:00,8.0,55.0,18.0,12.0,300.0,94.0,4.8,1017.7,-19.7,0.0,1.0,3.3
2013-03-09 22:00:00,14.0,29.0,3.0,7.0,400.0,94.0,3.8,1018.1,-19.8,0.0,0.0,1.2
2013-03-09 23:00:00,8.0,22.0,3.0,8.0,400.0,94.0,3.4,1018.0,-20.1,0.0,2.0,1.1
2013-03-10 00:00:00,12.0,20.0,3.0,10.0,500.0,94.0,4.4,1017.8,-20.1,0.0,14.0,2.0
2013-03-10 01:00:00,13.0,19.0,7.0,14.0,500.0,94.0,4.9,1018.1,-20.4,0.0,14.0,3.0
