date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-03-01 18:00:00,11.0,23.0,8.0,28.0,400.0,79.0,3.2,1029.4,-20.3,0.0,15.0,0.5
2013-03-01 19:00:00,13.0,17.0,12.0,42.0,600.0,63.0,3.0,1030.1,-19.7,0.0,0.0,1.1
2013-03-01 20:00:00,5.0,13.0,9.0,38.0,500.0,64.0,1.6,1031.3,-19.0,0.0,3.0,1.2
2013-03-01 21:00:00,15.0,17.0,13.0,51.0,600.0,48.0,0.8,1032.4,-19.7,0.0,2.0,1.0
2013-03-01 22:00:00,19.0,21.0,17.0,60.0,700.0,36.0,0.1,1032.9,-19.2,0.0,3.0,1.8
2013-03-01 23:00:00,8.0,14.0,16.0,58.0,600.0,39.0,-0.5,1032.8,-19.7,0.0,2.0,2.1
2013-03-02 00:00:00,4.0,11.0,11.0,45.0,500.0,52.0,-0.7,1033.0,-18.3,0.0,4.0,0.6
2013-03-02 01:00:00,3.0,6.0,11.0,43.0,500.0,53.0,-1.6,1033.2,-17.4,0.0,3.0,0.0
2013-03-02 02:00:00,3.0,6.0,10.0,36.0,400.0,61.0,-2.2,1032.9,-16.7,0.0,0.0,0.0
2013-03-02 03:00:00,3.0,6.0,11.0,41.0,500.0,46.0,-3.1,1032.6,-15.8,0.0,0.0,0.0
2013-03-02 04:00:00,3.0,6.0,9.0,31.0,400.0,60.0,-3.1,1032.7,-16.1,0.0,0.0,0.0
2013-03-02 05:00:00,9.0,9.0,10.0,32.0,500.0,62.0,-2.4,1032.1,-18.1,0.0,1.0,0.8
2013-03-02 06:00:00,3.0,6.0,15.0,59.0,600.0,30.0,-2.3,1031.3,-18.4,0.0,0.0,1.5
2013-03-02 07:00:00,13.0,13.0,14.0,45.0,600.0,47.0,-1.9,1031.9,-18.5,0.0,0.0,1.4
2013-03-02 08:00:00,3.0,6.0,19.0,48.0,600.0,43.0,-0.9,1031.7,-18.0,0.0,1.0,1.6
2013-03-02 09:00:00,3.0,6.0,24.0,49.0,500.0,44.0,0.1,1031.7,-18.1,0.0,2.0,0.5
2013-03-02 10:00:00,3.0,7.0,24.0,55.0,600.0,36.0,1.5,1031.2,-18.0,0.0,3.0,0.6
2013-03-02 11:00:00,4.0,14.0,18.0,54.0,700.0,34.0,2.6,1030.2,-18.2,0.0,10.0,3.1
2013-03-02 12:00:00,17.0,22.0,18.0,61.0,1100.0,32.0,3.8,1029.0,-17.8,0.0,9.0,1.1
2013-03-02 13:00:00,23.0,29.0,19.0,54.0,800.0,39.0,3.8,1027.6,-17.8,0.0,8.0,1.0
2013-03-02 14:00:00,32.0,34.0,18.0,48.0,700.0,47.0,3.9,1026.8,-18.3,0.0,9.0,0.4
2013-03-02 15:00:00,35.0,37.0,25.0,49.0,900.0,49.0,4.3,1026.2,-18.0,0.0,9.0,1.5
2013-03-02 16:00:00,42.0,52.0,43.0,60.0,1300.0,41.0,4.1,1025.4,-16.9,0.0,9.0,1.9
2013-03-02 17:00:00,54.0,69.0,41.0,62.0,1100.0,40.0,3.2,1025.3,-16.0,0.0,11.0,1.3
2013-03-02 18:00:00,56.0,82.0,43.0,63.0,1100.0,37.0,2.2,1025.4,-15.8,0.0,2.0,0.4
2013-03-02 19:00:00,63.0,92.0,45.0,72.0,1200.0,27.0,1.6,1025.0,-15.4,0.0,0.0,0.1
2013-03-02 20:00:00,71.0,98.0,46.0,80.0,1899.0,17.0,0.7,1025.0,-15.3,0.0,0.0,1.0
2013-03-02 21:00:00,79.0,111.0,61.0,95.0,1800.0,6.0,0.5,1024.8,-15.1,0.0,0.0,0.2
2013-03-02 22:00:00,98.0,121.0,71.0,112.0,2299.0,2.0,-1.0,1024.2,-14.6,0.0,3.0,0.0
2013-03-02 23:00:00,108.0,131.0,73.0,110.0,2600.0,2.0,-1.3,1023.2,-14.5,0.0,0.0,0.0
2013-03-03 00:00:00,115.0,141.0,70.0,111.0,2700.0,2.0,-2.2,1022.3,-12.8,0.0,0.0,0.0
2013-03-03 01:00:00,127.0,152.0,65.0,109.0,2600.0,2.0,-1.8,1021.4,-13.3,0.0,12.0,0.7
2013-03-03 02:00:00,132.0,151.0,64.0,107.0,2399.0,2.0,-2.4,1020.4,-13.3,0.0,4.0,1.3
2013-03-03 03:00:00,124.0,133.0,83.0,104.0,2399.0,2.0,-3.3,1019.4,-12.5,0.0,5.0,1.2
2013-03-03 04:00:00,112.0,118.0,92.0,105.0,2399.0,2.0,-4.2,1019.0,-12.6,0.0,4.0,0.1
2013-03-03 05:00:00,101.0,107.0,74.0,99.0,2299.0,2.0,-5.2,1018.5,-11.6,0.0,2.0,0.9
2013-03-03 06:00:00,88.0,105.0,80.0,94.0,2500.0,2.0,-5.4,1018.3,-11.3,0.0,3.0,0.0
2013-03-03 07:00:00,98.0,113.0,82.0,100.0,2899.0,2.0,-3.3,1018.6,-9.8,0.0,0.0,0.1
2013-03-03 08:00:00,97.0,124.0,79.0,95.0,2799.0,2.0,1.2,1018.1,-13.7,0.0,0.0,0.8
2013-03-03 09:00:00,95.0,115.0,102.0,95.0,2399.0,3.0,4.0,1017.6,-13.4,0.0,6.0,0.6
2013-03-03 10:00:00,91.0,112.0,102.0,98.0,2200.0,10.0,6.8,1016.7,-13.5,0.0,9.0,1.1
2013-03-03 11:00:00,98.0,123.0,83.0,104.0,2500.0,14.0,9.5,1015.6,-13.7,0.0,12.0,0.5
2013-03-03 12:00:00,107.0,134.0,70.0,111.0,2600.0,17.0,13.4,1014.4,-13.6,0.0,13.0,1.8
2013-03-03 13:00:00,114.0,130.0,43.0,85.0,1800.0,38.0,15.5,1013.0,-13.8,0.0,14.0,4.0
2013-03-03 14:00:00,81.0,104.0,19.0,46.0,1000.0,68.0,16.4,1012.4,-15.4,0.0,12.0,7.0
2013-03-03 15:00:00,49.0,80.0,7.0,17.0,500.0,94.0,16.6,1012.0,-15.2,0.0,13.0,4.7
2013-03-03 16:00:00,28.0,66.0,14.0,33.0,700.0,82.0,15.8,1012.2,-14.7,0.0,3.0,1.3
2013-03-03 17:00:00,41.0,106.0,24.0,60.0,1000.0,67.0,12.6,1013.0,-13.4,0.0,9.0,1.3
2013-03-03 18:00:00,58.0,106.0,26.0,74.0,1200.0,50.0,9.9,1014.1,-10.3,0.0,13.0,1.0
2013-03-03 19:00:00,87.0,212.0,58.0,127.0,2000.0,17.0,6.8,1014.9,-9.6,0.0,12.0,0.0
2013-03-03 20:00:00,142.0,274.0,56.0,136.0,2299.0,4.0,5.2,1015.2,-8.3,0.0,12.0,0.0
2013-03-03 21:00:00,152.0,202.0,45.0,122.0,2399.0,2.0,4.0,1015.4,-9.1,0.0,0.0,0.2
2013-03-03 22:00:00,143.0,149.0,29.0,107.0,2299.0,2.0,2.7,1015.8,-8.4,0.0,13.0,0.4
2013-03-03 23:00:00,80.0,101.0,32.0,104.0,3299.0,2.0,7.1,1016.7,-12.2,0.0,0.0,0.4
2013-03-04 00:00:00,68.0,110.0,46.0,109.0,4000.0,3.0,9.9,1017.5,-14.1,0.0,0.0,4.9
2013-03-04 01:00:00,61.0,89.0,21.0,58.0,900.0,22.0,9.3,1018.4,-13.9,0.0,15.0,3.6
2013-03-04 02:00:00,43.0,48.0,6.2832,20.1194,650.0,94.0,8.4,1018.7,-13.9,0.0,0.0,1.5
2013-03-04 03:00:00,13.0,19.0,3.0,14.0,400.0,84.0,7.4,1018.6,-14.2,0.0,0.0,3.6
2013-03-04 04:00:00,6.0,13.0,8.0,28.0,500.0,65.0,6.2,1019.6,-15.2,0.0,15.0,2.7
2013-03-04 05:00:00,7.0,19.0,13.0,48.0,600.0,40.0,6.0,1020.1,-14.2,0.0,14.0,2.4
2013-03-04 06:00:00,9.0,23.0,18.0,61.0,800.0,27.0,4.2,1020.8,-12.7,0.0,14.0,2.0
2013-03-04 07:00:00,10.0,31.0,26.0,82.0,900.0,8.0,7.2,1021.5,-12.6,0.0,15.0,3.2
2013-03-04 08:00:00,11.0,34.0,27.0,76.0,1100.0,14.0,8.6,1022.3,-14.4,0.0,2.0,2.8
2013-03-04 09:00:00,15.0,25.0,18.0,40.0,700.0,55.0,9.9,1022.6,-14.8,0.0,0.0,2.4
2013-03-04 10:00:00,3.0,7.0,14.0,30.0,600.0,72.0,11.5,1022.3,-14.3,0.0,0.0,0.0
2013-03-04 11:00:00,13.0,15.0,12.0,25.0,500.0,80.0,12.3,1022.0,-15.4,0.0,0.0,2.4
2013-03-04 12:00:00,13.0,20.0,10.0,21.0,500.0,86.0,13.9,1020.6,-16.2,0.0,0.0,3.3
2013-03-04 13:00:00,3.0,9.0,6.0,18.0,500.0,92.0,14.8,1019.5,-15.5,0.0,0.0,1.4
2013-03-04 14:00:00,3.0,6.0,6.0,18.0,500.0,92.0,15.3,1018.6,-15.1,0.0,4.0,1.3
2013-03-04 15:00:00,4.0,10.0,6.0,23.0,500.0,89.0,15.6,1018.1,-14.8,0.0,9.0,2.0
2013-03-04 16:00:00,18.0,18.0,9.0,31.0,600.0,85.0,14.7,1017.5,-15.5,0.0,10.0,2.9
2013-03-04 17:00:00,17.0,24.0,8.0,33.0,600.0,102.0,13.2,1017.8,-15.7,0.0,10.0,3.0
2013-03-04 18:00:00,20.0,29.0,9.0,35.0,600.0,94.0,12.6,1018.3,-13.4,0.0,10.0,2.9
2013-03-04 19:00:00,31.0,60.0,13.0,53.0,700.0,68.0,12.0,1018.5,-13.1,0.0,11.0,2.7
2013-03-04 20:00:00,39.0,86.0,19.0,68.0,1000.0,47.0,10.9,1018.8,-11.9,0.0,6.0,1.4
2013-03-04 21:00:00,51.0,93.0,28.0,75.0,1100.0,42.0,10.2,1018.8,-11.8,0.0,10.0,2.0
2013-03-04 22:00:00,59.0,98.0,24.0,86.0,1100.0,32.0,10.0,1018.5,-12.0,0.0,10.0,3.0
2013-03-04 23:00:00,66.0,95.0,46.0,92.0,1300.0,102.0,9.4,1017.5,-11.3,0.0,9.0,2.7
2013-03-05 00:00:00,74.0,96.0,60.0,84.0,1300.0,102.0,8.8,1017.0,-10.7,0.0,9.0,2.1
2013-03-05 01:00:00,89.0,116.0,64.0,76.0,1399.0,102.0,7.8,1016.5,-10.6,0.0,7.0,1.3
2013-03-05 02:00:00,95.0,133.0,67.5,71.0,1399.0,102.0,4.7,1016.1,-10.6,0.0,8.0,0.0
2013-03-05 03:00:00,104.0,136.0,71.0,78.0,1299.5,102.0,4.5,1015.7,-9.3,0.0,0.0,0.0
2013-03-05 04:00:00,115.0,138.0,81.0,86.0,1200.0,102.0,1.3,1015.7,-8.8,0.0,5.0,1.2
2013-03-05 05:00:00,131.0,146.0,78.0,94.0,2100.0,102.0,0.4,1015.7,-9.6,0.0,3.0,0.8
2013-03-05 06:00:00,123.0,133.0,70.0,104.0,2700.0,102.0,-0.2,1015.5,-8.4,0.0,3.0,1.0
2013-03-05 07:00:00,106.0,139.0,76.0,102.0,3000.0,102.0,2.1,1015.4,-8.6,0.0,4.0,0.9
2013-03-05 08:00:00,107.0,150.0,75.0,97.0,3000.0,102.0,5.0,1015.1,-8.9,0.0,4.0,1.0
2013-03-05 09:00:00,117.0,165.0,93.0,106.0,2700.0,102.0,6.7,1014.5,-8.9,0.0,4.0,1.3
2013-03-05 10:00:00,131.0,176.0,86.0,114.0,2600.0,102.0,9.1,1013.8,-8.5,0.0,4.0,0.9
2013-03-05 11:00:00,141.0,177.0,86.0,126.0,2600.0,102.0,10.9,1012.8,-8.4,0.0,5.0,1.3
2013-03-05 12:00:00,153.0,190.0,78.0,143.0,2700.0,18.0,12.3,1011.4,-8.8,0.0,4.0,0.0
2013-03-05 13:00:00,169.0,198.0,72.0,152.0,2500.0,102.0,13.0,1010.1,-8.3,0.0,3.0,1.5
2013-03-05 14:00:00,169.0,181.0,68.0,170.0,2600.0,102.0,13.3,1009.5,-8.0,0.0,3.0,1.6
2013-03-05 15:00:00,174.0,198.0,73.0,204.0,3100.0,102.0,13.8,1009.1,-7.6,0.0,4.0,1.9
2013-03-05 16:00:00,194.0,221.0,82.0,205.0,3000.0,102.0,13.2,1009.0,-7.5,0.0,3.0,1.8
2013-03-05 17:00:00,208.0,243.0,88.0,189.0,2399.0,94.0,11.6,1009.4,-7.3,0.0,1.0,0.7
2013-03-05 18:00:00,213.0,249.0,85.0,170.0,2000.0,68.0,9.4,1009.8,-5.7,0.0,5.0,0.7
2013-03-05 19:00:00,203.0,236.0,90.0,187.0,2299.0,47.0,6.7,1010.4,-5.0,0.0,5.0,0.1
2013-03-05 20:00:00,209.0,240.0,92.0,185.0,2500.0,42.0,5.2,1010.7,-4.7,0.0,0.0,0.0
2013-03-05 21:00:00,222.0,250.0,104.0,188.0,2899.0,32.0,4.3,1010.5,-2.6,0.0,3.0,1.0
2013-03-05 22:00:00,228.0,245.0,103.0,184.0,3200.0,30.0,4.3,1010.7,-4.2,0.0,4.0,0.8
2013-03-05 23:00:00,227.0,240.0,111.0,192.0,3100.0,30.0,4.9,1010.5,-5.8,0.0,4.0,0.0
2013-03-06 00:00:00,236.0,251.0,111.0,187.0,3299.0,30.0,5.6,1010.4,-7.0,0.0,2.0,0.8
2013-03-06 01:00:00,245.0,261.0,97.0,173.0,2700.0,30.0,3.5,1010.2,-6.0,0.0,1.0,0.5
2013-03-06 02:00:00,176.0,220.0,94.0,172.0,2700.0,30.0,6.3,1009.9,-7.0,0.0,2.0,1.0
2013-03-06 03:00:00,168.0,191.0,89.0,169.0,2600.0,30.0,6.3,1009.6,-7.0,0.0,2.0,0.7
2013-03-06 04:00:00,155.0,182.0,84.0,163.0,2500.0,30.0,5.1,1009.5,-6.5,0.0,2.0,1.0
2013-03-06 05:00:00,152.0,176.0,86.0,172.0,2399.0,30.0,4.6,1009.8,-6.3,0.0,2.0,0.7
2013-03-06 06:00:00,154.0,181.0,95.0,163.0,2700.0,30.0,4.1,1010.3,-6.2,0.0,0.0,0.8
2013-03-06 07:00:00,190.0,194.0,105.0,156.0,2600.0,30.0,5.3,1011.0,-6.0,0.0,2.0,0.9
2013-03-06 08:00:00,193.0,199.0,78.0,134.0,2200.0,30.0,6.9,1010.8,-6.5,0.0,15.0,1.3
2013-03-06 09:00:00,185.0,200.0,76.0,129.0,2399.0,30.0,8.4,1010.8,-6.6,0.0,0.0,0.8
2013-03-06 10:00:00,138.0,172.0,74.0,124.0,2299.0,30.0,8.8,1010.4,-6.2,0.0,2.0,1.1
2013-03-06 11:00:00,177.0,177.0,82.0,130.0,2399.0,30.0,9.5,1009.5,-6.0,0.0,3.0,1.0
2013-03-06 12:00:00,182.0,197.0,88.0,138.0,2600.0,30.0,10.4,1008.5,-5.6,0.0,3.0,0.2
2013-03-06 13:00:00,198.0,220.0,99.0,149.0,2600.0,30.0,11.5,1007.6,-5.1,0.0,7.0,0.8
2013-03-06 14:00:00,221.0,245.0,107.0,157.0,2799.0,30.0,13.2,1006.9,-4.5,0.0,9.0,1.0
2013-03-06 15:00:00,240.0,258.0,109.0,162.0,3000.0,30.0,14.7,1007.0,-4.6,0.0,10.0,1.3
2013-03-06 16:00:00,245.0,261.0,123.0,164.0,3200.0,30.0,14.6,1007.2,-4.7,0.0,9.0,0.0
2013-03-06 17:00:00,239.0,264.0,128.0,185.0,3500.0,30.0,11.8,1007.9,-4.4,0.0,12.0,0.6
2013-03-06 18:00:00,240.0,275.0,133.0,185.0,3299.0,22.0,8.5,1008.5,-4.0,0.0,13.0,0.0
2013-03-06 19:00:00,245.0,289.0,119.0,183.0,3500.0,22.0,8.5,1009.3,-4.4,0.0,11.0,0.4
2013-03-06 20:00:00,244.0,292.0,117.0,178.0,3600.0,22.0,5.8,1009.9,-3.6,0.0,11.0,0.2
2013-03-06 21:00:00,247.0,293.0,120.0,173.0,3899.0,22.0,5.3,1009.4,-4.0,0.0,11.0,0.7
2013-03-06 22:00:00,248.0,285.0,124.0,167.0,4500.0,22.0,8.3,1009.3,-3.6,0.0,6.0,1.8
2013-03-06 23:00:00,246.0,283.0,120.0,163.0,4500.0,22.0,5.0,1009.4,-3.3,0.0,1.0,1.0
2013-03-07 00:00:00,251.0,280.0,112.0,158.0,4400.0,22.0,2.9,1009.2,-3.2,0.0,4.0,0.6
2013-03-07 01:00:00,245.0,274.0,114.0,156.0,4299.0,22.0,2.2,1009.0,-3.3,0.0,11.0,1.6
2013-03-07 02:00:00,253.0,278.0,106.0,151.0,4000.0,22.0,3.3,1008.9,-3.3,0.0,3.0,1.6
2013-03-07 03:00:00,250.0,272.0,94.0,144.0,3899.0,22.0,1.2,1008.3,-3.9,0.0,7.0,0.4
2013-03-07 04:00:00,242.0,266.0,86.0,144.0,4400.0,22.0,0.9,1008.5,-2.5,0.0,2.0,1.4
2013-03-07 05:00:00,242.0,264.0,71.0,139.0,4799.0,22.0,0.5,1008.6,-3.4,0.0,4.0,0.9
2013-03-07 06:00:00,242.0,262.0,66.0,144.0,5500.0,22.0,-0.4,1008.4,-3.3,0.0,4.0,0.1
2013-03-07 07:00:00,261.0,281.0,78.0,165.0,6200.0,22.0,2.6,1008.7,-1.8,0.0,0.0,0.0
2013-03-07 08:00:00,292.0,314.0,100.0,174.0,6599.0,22.0,8.9,1008.7,-2.1,0.0,5.0,0.9
2013-03-07 09:00:00,300.0,337.0,134.0,181.0,5299.0,22.0,9.4,1007.9,-2.6,0.0,4.0,1.1
2013-03-07 10:00:00,289.0,313.0,126.0,180.0,4200.0,22.0,10.5,1007.2,-2.6,0.0,4.0,1.0
2013-03-07 11:00:00,260.0,279.0,120.0,219.0,5099.0,22.0,14.7,1005.5,-2.3,0.0,5.0,3.2
2013-03-07 12:00:00,288.0,324.0,121.0,254.0,5200.0,22.0,16.0,1003.2,-2.5,0.0,7.0,2.7
2013-03-07 13:00:00,312.0,319.0,108.0,202.0,3600.0,38.0,17.9,1001.8,-3.0,0.0,9.0,2.5
2013-03-07 14:00:00,295.0,297.0,87.0,150.0,3299.0,87.0,18.1,1000.5,-3.4,0.0,10.0,1.8
2013-03-07 15:00:00,308.0,322.0,73.0,133.0,3100.0,105.0,19.5,999.3,-4.8,0.0,10.0,3.0
2013-03-07 16:00:00,243.0,293.0,48.0,97.0,2000.0,107.0,19.1,998.9,-3.8,0.0,7.0,0.9
2013-03-07 17:00:00,214.0,219.0,60.0,102.0,2000.0,107.0,17.3,998.5,-3.5,0.0,6.0,0.4
2013-03-07 18:00:00,206.0,224.0,60.0,127.0,2100.0,107.0,12.5,998.9,-2.2,0.0,0.0,0.7
2013-03-07 19:00:00,193.0,211.0,60.0,171.0,2399.0,20.0,11.2,999.4,-1.6,0.0,0.0,1.0
2013-03-07 20:00:00,184.0,244.0,80.0,221.0,3700.0,107.0,10.2,999.6,0.2,0.0,14.0,0.5
2013-03-07 21:00:00,258.0,349.0,103.0,257.0,5000.0,107.0,8.6,999.5,0.1,0.0,0.0,0.6
2013-03-07 22:00:00,438.0,552.0,114.0,258.0,5500.0,107.0,8.1,1000.1,-0.9,0.0,4.0,0.8
2013-03-07 23:00:00,520.0,585.0,110.0,249.0,5400.0,107.0,7.0,1000.0,-1.4,0.0,6.0,0.4
2013-03-08 00:00:00,488.0,518.0,115.0,241.0,4799.0,107.0,5.4,1000.0,-1.5,0.0,3.0,0.9
2013-03-08 01:00:00,450.0,455.0,106.0,232.0,4900.0,107.0,5.3,1000.2,-1.8,0.0,13.0,0.9
2013-03-08 02:00:00,362.0,407.0,100.0,226.0,4799.0,107.0,4.1,999.9,-2.3,0.0,13.0,0.0
2013-03-08 03:00:00,322.0,364.0,89.0,216.0,4599.0,107.0,3.5,999.8,-2.5,0.0,10.0,0.6
2013-03-08 04:00:00,308.0,336.0,72.0,189.0,4200.0,107.0,3.4,1000.2,-2.6,0.0,11.0,1.0
2013-03-08 05:00:00,296.0,322.0,55.0,184.0,4500.0,107.0,3.4,1001.0,-2.0,0.0,13.0,0.2
2013-03-08 06:00:00,123.0,131.0,60.0,196.0,4799.0,107.0,3.5,1001.6,-2.5,0.0,4.0,0.7
2013-03-08 07:00:00,3.0,6.0,60.0,190.0,5200.0,107.0,6.6,1002.2,-0.9,0.0,8.0,0.1
2013-03-08 08:00:00,3.0,223.0,69.0,200.0,6000.0,107.0,11.6,1002.3,-1.9,0.0,5.0,1.0
2013-03-08 09:00:00,311.0,373.0,92.0,199.0,5400.0,107.0,16.6,1002.6,-3.5,0.0,8.0,1.0
2013-03-08 10:00:00,260.0,197.0,81.1104,191.3396,4500.0,107.0,19.9,1002.4,-5.2,0.0,4.0,0.9
2013-03-08 11:00:00,200.0,203.0,55.0,188.0,3600.0,107.0,21.2,1002.0,-2.7,0.0,6.0,3.1
2013-03-08 12:00:00,108.0,114.0,28.0,120.0,1800.0,107.0,21.7,1001.1,-4.4,0.0,9.0,2.9
2013-03-08 13:00:00,159.0,202.0,34.0,113.0,1800.0,107.0,17.2,1001.0,0.8,0.0,6.0,3.5
2013-03-08 14:00:00,203.0,493.0,58.0,129.0,2799.0,107.0,13.8,1001.2,-0.3,0.0,6.0,4.9
2013-03-08 15:00:00,284.0,422.0,84.0,138.0,3299.0,107.0,11.9,1001.5,-2.0,0.0,5.0,5.1
2013-03-08 16:00:00,163.0,240.0,58.0,106.0,1899.0,104.0,10.9,1001.7,-1.5,0.0,6.0,2.4
2013-03-08 17:00:00,111.0,131.0,41.0,84.0,1200.0,99.0,9.9,1001.9,-1.5,0.0,7.0,1.6
2013-03-08 18:00:00,52.0,83.0,33.0,64.0,1000.0,99.0,9.2,1002.4,-1.0,0.0,6.0,1.3
2013-03-08 19:00:00,88.0,111.0,30.0,82.0,1200.0,99.0,8.4,1002.4,-2.3,0.0,5.0,1.9
2013-03-08 20:00:00,58.0,72.0,35.0,89.0,1200.0,99.0,7.2,1002.2,-3.7,0.0,5.0,3.0
2013-03-08 21:00:00,57.0,80.0,30.0,85.0,1300.0,99.0,6.0,1002.0,-4.5,0.0,5.0,1.9
2013-03-08 22:00:00,87.0,43.0,40.0,96.0,1600.0,99.0,5.9,1001.1,-5.1,0.0,8.0,1.0
2013-03-08 23:00:00,48.0,53.0,50.0,84.0,1700.0,99.0,5.3,999.2,-5.1,0.0,7.0,0.4
2013-03-09 00:00:00,50.0,69.0,51.0,104.0,2299.0,99.0,4.4,997.9,-4.9,0.0,7.0,0.0
2013-03-09 01:00:00,58.0,77.0,55.0,79.0,2399.0,99.0,3.0,996.9,-4.2,0.0,0.0,0.1
2013-03-09 02:00:00,64.0,93.0,53.5,76.0,2399.0,99.0,2.6,995.9,-3.7,0.0,3.0,1.2
2013-03-09 03:00:00,74.0,98.0,52.0,89.0,2249.5,99.0,2.3,994.7,-4.2,0.0,4.0,0.9
2013-03-09 04:00:00,83.0,99.0,59.0,99.5,2100.0,99.0,1.7,993.7,-4.0,0.0,4.0,0.0
2013-03-09 05:00:00,81.0,108.0,71.0,110.0,2799.0,99.0,2.4,993.9,-3.9,0.0,15.0,1.7
2013-03-09 06:00:00,104.0,112.0,69.0,125.0,3000.0,99.0,4.0,994.1,-3.5,0.0,14.0,1.4
2013-03-09 07:00:00,113.0,135.0,60.0,118.0,2399.0,99.0,5.0,994.7,-2.8,0.0,3.0,1.7
2013-03-09 08:00:00,110.0,140.0,60.0,116.0,2399.0,99.0,7.0,996.0,-3.3,0.0,7.0,0.4
2013-03-09 09:00:00,114.0,158.0,74.0,110.0,2100.0,99.0,14.3,997.3,-1.8,0.0,15.0,5.3
2013-03-09 10:00:00,151.0,365.0,92.0,105.0,2100.0,99.0,17.3,999.6,-5.9,0.0,15.0,7.5
2013-03-09 11:00:00,94.0,556.0,51.0,48.0,800.0,99.0,13.8,1002.9,-10.9,0.0,0.0,6.1
2013-03-09 12:00:00,77.0,571.5,8.0,23.0,400.0,99.0,11.7,1005.8,-16.8,0.0,0.0,9.2
2013-03-09 13:00:00,43.0,587.0,3.0,19.0,300.0,99.0,9.9,1008.5,-19.3,0.0,0.0,6.4
2013-03-09 14:00:00,42.0,602.0,3.0,17.0,300.0,95.0,9.5,1009.8,-19.6,0.0,0.0,7.1
2013-03-09 15:00:00,38.0,495.0,3.0,17.0,300.0,95.0,9.7,1011.1,-19.4,0.0,15.0,4.7
2013-03-09 16:00:00,22.0,276.0,3.0,18.0,300.0,95.0,10.0,1012.8,-20.3,0.0,15.0,6.2
2013-03-09 17:00:00,17.0,187.0,3.0,18.0,300.0,95.0,8.9,1014.7,-20.1,0.0,15.0,6.5
2013-03-09 18:00:00,23.0,143.0,3.0,18.0,300.0,94.0,7.9,1017.5,-20.8,0.0,1.0,5.2
2013-03-09 19:00:00,13.0,94.0,3.0,19.0,400.0,94.0,6.9,1019.2,-20.6,0.0,15.0,7.1
2013-03-09 20:00:00,13.0,136.0,3.0,18.0,400.0,94.0,6.1,1021.0,-20.3,0.0,0.0,8.8
2013-03-09 21:00:00,12.0,66.0,3.0,19.0,400.0,94.0,5.6,1022.6,-19.9,0.0,0.0,4.5
2013-03-09 22:00:00,9.0,35.0,3.0,20.0,400.0,94.0,5.3,1023.1,-20.1,0.0,1.0,2.4
2013-03-09 23:00:00,9.0,12.0,3.0,22.0,400.0,94.0,4.3,1023.4,-20.1,0.0,1.0,1.6
2013-03-10 00:00:00,13.0,16.0,3.0,29.0,500.0,94.0,2.1,1022.9,-17.5,0.0,5.0,1.6
2013-03-10 01:00:00,3.0,10.0,8.0,40.0,500.0,94.0,0.2,1023.2,-16.6,0.0,4.0,0.5
