date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013-03-03 13:00:00,92.0,133.0,42.0,87.0,1500.0,32.0,16.0,1011.5,-13.5,0.0,12.0,5.9
2013-03-03 14:00:00,74.0,102.0,19.0,52.0,900.0,58.0,16.7,1010.8,-14.0,0.0,13.0,4.3
2013-03-03 15:00:00,47.0,109.0,6.0,24.0,400.0,78.0,16.9,1010.5,-12.7,0.0,13.0,2.0
2013-03-03 16:00:00,22.0,88.0,22.0,54.0,800.0,67.0,16.4,1010.6,-15.4,0.0,14.0,2.9
2013-03-03 17:00:00,52.0,121.0,34.0,79.0,1100.0,52.0,13.1,1011.1,-10.1,0.0,11.0,1.7
2013-03-03 18:00:00,65.0,135.0,42.0,99.0,1399.0,35.0,8.7,1012.3,-11.3,0.0,14.0,1.6
2013-03-03 19:00:00,92.0,187.0,67.0,146.0,2100.0,6.0,12.2,1013.4,-13.7,0.0,15.0,2.0
2013-03-03 20:00:00,138.0,234.0,60.0,144.0,2399.0,2.0,11.7,1013.5,-12.6,0.0,0.0,0.9
2013-03-03 21:00:00,143.0,216.0,14.0,95.0,1300.0,8.0,5.3,1013.6,-10.9,0.0,0.0,0.0
2013-03-03 22:00:00,13.0,47.0,9.0,93.0,1100.0,3.0,3.1,1014.1,-10.2,0.0,1.0,1.8
2013-03-03 23:00:00,30.0,50.0,9.0,95.0,1500.0,2.0,5.2,1014.8,-10.6,0.0,15.0,1.7
2013-03-04 00:00:00,28.0,48.0,22.0,94.0,1700.0,2.0,7.7,1015.7,-11.1,0.0,0.0,2.6
2013-03-04 01:00:00,35.0,50.0,41.0,79.0,1100.0,11.0,8.2,1016.7,-11.7,0.0,0.0,2.8
2013-03-04 02:00:00,26.0,50.0,15.0,31.0,500.0,53.0,8.1,1016.7,-11.8,0.0,0.0,4.3
2013-03-04 03:00:00,8.0,28.0,6.0,26.0,400.0,61.0,7.2,1016.9,-11.6,0.0,0.0,2.8
2013-03-04 04:00:00,4.0,20.0,13.0,33.0,400.0,49.0,6.0,1018.0,-11.6,0.0,15.0,1.0
2013-03-04 05:00:00,6.0,25.0,16.0,26.0,400.0,54.0,2.7,1018.6,-10.9,0.0,7.0,0.5
2013-03-04 06:00:00,10.0,26.0,18.0,39.0,600.0,40.0,3.8,1018.9,-11.4,0.0,0.0,2.3
2013-03-04 07:00:00,7.0,22.0,23.0,67.0,800.0,16.0,6.5,1019.7,-10.7,0.0,0.0,2.3
2013-03-04 08:00:00,10.0,28.0,27.0,67.0,800.0,20.0,9.0,1020.7,-12.2,0.0,2.0,3.1
2013-03-04 09:00:00,13.0,29.0,32.0,52.0,700.0,37.0,10.6,1020.8,-12.1,0.0,1.0,1.3
2013-03-04 10:00:00,10.0,22.0,12.0,31.0,500.0,62.0,11.9,1020.4,-12.4,0.0,2.0,2.1
2013-03-04 11:00:00,9.0,14.0,11.0,31.0,500.0,67.0,13.1,1020.0,-13.0,0.0,2.0,3.0
2013-03-04 12:00:00,9.0,25.0,12.0,28.0,400.0,73.0,14.2,1018.9,-13.9,0.0,0.0,2.7
2013-03-04 13:00:00,15.0,18.0,8.0,22.0,400.0,80.0,15.3,1017.8,-13.0,0.0,8.0,2.0
2013-03-04 14:00:00,3.0,10.0,3.0,18.0,300.0,88.0,15.2,1017.0,-13.1,0.0,10.0,0.7
2013-03-04 15:00:00,6.0,8.0,6.0,31.0,400.0,76.0,15.3,1016.3,-13.0,0.0,9.0,2.4
2013-03-04 16:00:00,3.0,6.0,10.0,35.0,400.0,84.0,14.5,1015.7,-13.7,0.0,8.0,2.6
2013-03-04 17:00:00,3.0,100.0,7.0,41.0,400.0,95.0,12.7,1015.9,-11.8,0.0,10.0,2.6
2013-03-04 18:00:00,17.0,70.0,9.0,51.0,500.0,80.0,11.6,1016.5,-11.3,0.0,9.0,3.4
2013-03-04 19:00:00,27.0,58.0,14.0,70.0,600.0,58.0,10.9,1016.6,-10.6,0.0,10.0,3.5
2013-03-04 20:00:00,36.0,75.0,21.0,79.0,600.0,46.0,9.9,1016.9,-10.3,0.0,9.0,3.1
2013-03-04 21:00:00,41.0,78.0,45.0,87.0,700.0,37.0,8.4,1016.9,-10.0,0.0,9.0,2.1
2013-03-04 22:00:00,53.0,94.0,66.0,98.0,900.0,24.0,8.6,1016.3,-9.9,0.0,9.0,2.4
2013-03-04 23:00:00,59.0,103.0,48.0,96.0,1000.0,95.0,7.7,1015.7,-9.3,0.0,10.0,2.1
2013-03-05 00:00:00,70.0,102.0,57.0,90.0,1200.0,95.0,4.7,1015.2,-9.1,0.0,10.0,1.6
2013-03-05 01:00:00,93.0,116.0,76.0,81.0,1300.0,95.0,1.1,1014.7,-7.9,0.0,10.0,0.0
2013-03-05 02:00:00,108.0,135.0,78.0,88.0,1399.0,95.0,-0.6,1014.4,-8.1,0.0,8.0,0.0
2013-03-05 03:00:00,116.0,143.0,88.0,84.0,1500.0,95.0,0.2,1014.0,-8.8,0.0,2.0,1.2
2013-03-05 04:00:00,121.0,137.0,79.0,90.0,1700.0,95.0,1.8,1013.7,-9.5,0.0,2.0,1.5
2013-03-05 05:00:00,121.0,138.0,69.0,97.0,2299.0,95.0,0.6,1013.9,-9.4,0.0,0.0,0.8
2013-03-05 06:00:00,111.0,146.0,84.0,101.0,2700.0,95.0,-0.2,1013.4,-8.6,0.0,2.0,1.3
2013-03-05 07:00:00,100.0,130.0,85.0,98.0,3000.0,95.0,2.9,1013.4,-9.1,0.0,1.0,1.3
2013-03-05 08:00:00,98.0,136.0,78.0,97.0,3000.0,95.0,5.1,1013.4,-9.1,0.0,1.0,1.2
2013-03-05 09:00:00,106.0,168.0,87.0,97.0,2600.0,95.0,7.7,1012.8,-8.4,0.0,1.0,1.5
2013-03-05 10:00:00,111.0,142.0,84.0,100.0,2399.0,95.0,9.4,1012.0,-8.2,0.0,2.0,1.5
2013-03-05 11:00:00,119.0,141.0,84.0,104.0,2200.0,95.0,10.6,1011.1,-8.1,0.0,1.0,1.4
2013-03-05 12:00:00,129.0,154.0,84.0,118.0,2100.0,31.0,11.9,1009.7,-7.5,0.0,15.0,1.3
2013-03-05 13:00:00,135.0,152.0,74.0,126.0,2000.0,95.0,12.6,1008.5,-8.0,0.0,0.0,1.0
2013-03-05 14:00:00,128.0,139.0,69.0,145.0,2200.0,95.0,13.5,1007.7,-7.8,0.0,1.0,1.4
2013-03-05 15:00:00,152.0,152.0,67.0,166.0,2399.0,95.0,13.8,1007.2,-7.6,0.0,2.0,1.2
2013-03-05 16:00:00,158.0,158.0,77.0,190.0,2700.0,95.0,13.2,1007.1,-7.0,0.0,2.0,2.0
2013-03-05 17:00:00,178.0,189.0,86.0,206.0,3000.0,80.0,12.1,1007.7,-6.4,0.0,1.0,1.6
2013-03-05 18:00:00,196.0,216.0,96.0,197.0,2700.0,58.0,9.0,1008.2,-5.7,0.0,2.0,1.4
2013-03-05 19:00:00,200.0,224.0,93.0,194.0,2899.0,46.0,5.3,1008.5,-4.8,0.0,5.0,0.0
2013-03-05 20:00:00,201.0,224.0,94.0,189.0,2899.0,39.0,3.3,1008.7,-4.7,0.0,0.0,0.2
2013-03-05 21:00:00,207.0,224.0,89.0,189.0,3500.0,39.0,2.9,1009.0,-4.6,0.0,1.0,1.2
2013-03-05 22:00:00,215.0,236.0,100.0,192.0,3700.0,39.0,5.2,1008.9,-6.1,0.0,2.0,1.1
2013-03-05 23:00:00,215.0,227.0,123.0,195.0,4200.0,39.0,4.9,1008.4,-6.1,0.0,2.0,1.4
2013-03-06 00:00:00,230.0,248.0,136.0,188.0,4700.0,39.0,4.9,1008.5,-6.4,0.0,2.0,1.2
2013-03-06 01:00:00,244.0,264.0,119.0,172.0,4200.0,39.0,4.8,1008.3,-5.9,0.0,2.0,1.5
2013-03-06 02:00:00,176.0,222.0,110.5,158.0,3500.0,39.0,4.1,1007.8,-5.9,0.0,2.0,1.9
2013-03-06 03:00:00,160.0,189.0,102.0,160.0,3300.0,39.0,4.0,1007.6,-6.3,0.0,2.0,1.9
2013-03-06 04:00:00,194.0,204.0,89.0,157.0,3100.0,39.0,3.9,1007.3,-6.1,0.0,2.0,1.4
2013-03-06 05:00:00,186.0,194.0,111.0,154.0,3299.0,39.0,4.1,1007.8,-5.7,0.0,2.0,1.6
2013-03-06 06:00:00,163.0,186.0,115.0,160.0,3299.0,39.0,4.5,1008.4,-5.3,0.0,2.0,2.0
2013-03-06 07:00:00,158.0,188.0,100.0,153.0,3399.0,39.0,5.7,1009.3,-5.0,0.0,2.0,1.7
2013-03-06 08:00:00,192.0,204.0,115.0,135.0,2899.0,39.0,6.6,1009.3,-4.8,0.0,2.0,1.7
2013-03-06 09:00:00,191.0,225.0,102.0,120.0,2500.0,39.0,7.5,1009.1,-4.6,0.0,2.0,1.7
2013-03-06 10:00:00,178.0,182.0,105.0,117.0,2399.0,39.0,8.7,1008.6,-4.5,0.0,2.0,1.5
2013-03-06 11:00:00,176.0,181.0,112.0,118.0,2399.0,39.0,10.1,1007.7,-4.7,0.0,2.0,1.4
2013-03-06 12:00:00,185.0,195.0,131.0,135.0,3100.0,39.0,11.1,1006.9,-4.2,0.0,3.0,0.4
2013-03-06 13:00:00,208.0,225.0,134.0,150.0,3500.0,36.0,12.6,1005.8,-3.7,0.0,11.0,1.5
2013-03-06 14:00:00,218.0,245.0,130.0,157.0,3399.0,25.0,14.5,1005.5,-3.3,0.0,7.0,1.6
2013-03-06 15:00:00,232.0,256.0,146.0,158.0,3299.0,18.0,14.7,1005.5,-3.2,0.0,9.0,2.5
2013-03-06 16:00:00,228.0,248.0,139.0,173.0,3500.0,12.0,14.2,1005.5,-3.2,0.0,8.0,1.4
2013-03-06 17:00:00,226.0,252.0,151.0,173.0,3500.0,12.0,11.6,1005.9,-3.4,0.0,9.0,1.1
2013-03-06 18:00:00,228.0,277.0,145.0,164.0,3200.0,12.0,6.8,1006.8,-2.9,0.0,11.0,0.9
2013-03-06 19:00:00,225.0,265.0,148.0,171.0,3399.0,12.0,5.1,1007.6,-2.5,0.0,11.0,1.2
2013-03-06 20:00:00,231.0,270.0,140.0,169.0,3700.0,12.0,4.4,1008.2,-2.5,0.0,9.0,1.1
2013-03-06 21:00:00,236.0,266.0,156.0,162.0,3600.0,12.0,3.8,1007.7,-2.2,0.0,11.0,1.9
2013-03-06 22:00:00,231.0,262.0,158.0,159.0,3700.0,12.0,2.4,1007.3,-2.5,0.0,11.0,1.2
2013-03-06 23:00:00,238.0,266.0,149.0,156.0,4200.0,12.0,2.3,1007.2,-2.4,0.0,1.0,1.3
2013-03-07 00:00:00,242.0,275.0,145.0,151.0,4099.0,12.0,1.5,1007.1,-2.6,0.0,1.0,0.8
2013-03-07 01:00:00,246.0,281.0,140.0,148.0,3899.0,12.0,0.7,1007.1,-2.7,0.0,6.0,1.2
2013-03-07 02:00:00,236.0,264.0,133.0,140.0,3600.0,12.0,1.5,1006.9,-2.5,0.0,1.0,0.6
2013-03-07 03:00:00,224.0,260.0,122.0,132.0,3600.0,12.0,0.3,1006.5,-2.7,0.0,13.0,1.7
2013-03-07 04:00:00,221.0,254.0,99.0,122.0,3500.0,12.0,-0.9,1006.4,-3.3,0.0,0.0,0.5
2013-03-07 05:00:00,218.0,232.0,79.0,116.0,3700.0,12.0,1.6,1006.7,-1.5,0.0,1.0,1.7
2013-03-07 06:00:00,214.0,222.0,70.0,116.0,4299.0,12.0,0.3,1006.6,-2.7,0.0,10.0,0.4
2013-03-07 07:00:00,220.0,246.0,66.0,124.0,5400.0,12.0,2.4,1006.8,-1.4,0.0,1.0,1.5
2013-03-07 08:00:00,237.0,250.0,80.0,157.0,6799.0,12.0,8.3,1006.5,-1.0,0.0,1.0,0.8
2013-03-07 09:00:00,262.0,342.0,140.0,184.0,5900.0,12.0,10.1,1006.1,-0.7,0.0,12.0,0.6
2013-03-07 10:00:00,278.0,333.0,141.0,199.0,5000.0,12.0,12.7,1005.5,-1.6,0.0,3.0,1.2
2013-03-07 11:00:00,280.0,299.0,127.0,233.0,5299.0,12.0,16.5,1003.6,-1.6,0.0,11.0,1.7
2013-03-07 12:00:00,289.0,328.0,109.0,270.0,5700.0,12.0,17.1,1001.6,-3.1,0.0,9.0,3.7
2013-03-07 13:00:00,297.0,344.0,92.0,204.0,3700.0,29.0,17.7,1000.2,-3.2,0.0,10.0,3.1
2013-03-07 14:00:00,252.0,254.0,88.0,142.0,3000.0,72.0,18.3,998.6,-3.2,0.0,9.0,3.6
2013-03-07 15:00:00,264.0,282.0,56.0,89.0,2100.0,96.0,18.6,997.6,-1.8,0.0,9.0,3.3
2013-03-07 16:00:00,230.0,230.0,48.0,74.0,1700.0,107.0,17.9,997.2,-0.9,0.0,10.0,1.9
2013-03-07 17:00:00,192.0,205.0,63.0,96.0,1899.0,107.0,15.4,997.1,-1.7,0.0,15.0,1.4
2013-03-07 18:00:00,205.0,242.0,63.0,122.0,2000.0,107.0,14.4,997.4,-2.5,0.0,0.0,1.9
2013-03-07 19:00:00,197.0,235.0,57.0,163.0,2500.0,18.0,13.4,997.9,-2.6,0.0,1.0,1.5
2013-03-07 20:00:00,197.0,247.0,82.0,218.0,3399.0,107.0,11.8,997.7,-2.1,0.0,2.0,1.5
2013-03-07 21:00:00,263.0,309.0,137.0,226.0,4099.0,107.0,9.2,997.9,-1.3,0.0,1.0,1.4
2013-03-07 22:00:00,319.0,375.0,123.0,226.0,4700.0,107.0,7.5,998.3,-1.2,0.0,2.0,1.3
2013-03-07 23:00:00,369.0,414.0,109.0,221.0,4900.0,107.0,6.6,998.4,-0.9,0.0,4.0,0.1
2013-03-08 00:00:00,358.0,372.0,118.0,214.0,4200.0,107.0,4.1,998.2,-1.3,0.0,5.0,0.0
2013-03-08 01:00:00,353.0,368.0,107.0,197.0,4099.0,107.0,3.3,998.5,-1.7,0.0,0.0,0.9
2013-03-08 02:00:00,351.0,361.0,87.0,192.0,4599.0,107.0,2.5,998.2,-1.9,0.0,10.0,0.8
2013-03-08 03:00:00,335.0,337.0,81.0,192.0,4799.0,107.0,1.8,997.9,-1.8,0.0,0.0,0.0
2013-03-08 04:00:00,273.0,308.0,75.0,175.0,4200.0,107.0,1.3,998.5,-1.8,0.0,12.0,1.0
2013-03-08 05:00:00,265.0,293.0,70.0,176.0,4000.0,107.0,1.4,999.0,-1.5,0.0,10.0,0.8
2013-03-08 06:00:00,291.0,293.0,74.0,173.0,4500.0,107.0,1.1,999.7,-1.8,0.0,11.0,0.8
2013-03-08 07:00:00,282.0,307.0,65.0,182.0,5400.0,107.0,5.7,1000.4,0.5,0.0,1.0,1.0
2013-03-08 08:00:00,266.0,308.0,78.0,191.0,6299.0,107.0,10.9,1000.8,1.4,0.0,6.0,0.7
2013-03-08 09:00:00,315.0,358.0,86.0,214.0,6500.0,107.0,16.9,1001.1,-0.4,0.0,4.0,1.0
2013-03-08 10:00:00,314.0,331.0,72.5424,220.0816,5299.5,107.0,19.1,1000.9,-0.4,0.0,9.0,1.9
2013-03-08 11:00:00,225.0,258.0,56.0,202.0,4099.0,107.0,20.5,1000.5,-3.3,0.0,9.0,4.4
2013-03-08 12:00:00,185.0,210.0,45.0,172.0,3100.0,107.0,21.7,999.4,-2.3,0.0,8.0,3.0
2013-03-08 13:00:00,133.0,188.0,35.0,97.0,1500.0,107.0,22.5,998.2,-2.3,0.0,8.0,3.3
2013-03-08 14:00:00,127.0,185.0,36.0,68.0,1300.0,107.0,17.4,998.3,1.4,0.0,5.0,4.5
2013-03-08 15:00:00,268.0,501.0,88.0,136.0,3799.0,107.0,13.9,999.5,1.2,0.0,5.0,2.7
2013-03-08 16:00:00,163.0,277.0,63.0,85.0,1800.0,104.0,11.9,1000.2,0.0,0.0,5.0,2.6
2013-03-08 17:00:00,116.0,170.0,46.0,63.0,1100.0,104.0,10.3,999.9,-0.5,0.0,6.0,2.8
2013-03-08 18:00:00,84.0,117.0,40.0,60.0,800.0,104.0,9.3,1000.6,-0.9,0.0,8.0,1.4
2013-03-08 19:00:00,73.0,91.0,39.0,55.0,800.0,104.0,8.0,1000.5,-0.3,0.0,2.0,0.8
2013-03-08 20:00:00,90.0,116.0,43.0,77.0,1000.0,104.0,7.9,1000.4,-1.6,0.0,9.0,1.4
2013-03-08 21:00:00,48.0,63.0,36.0,49.0,900.0,104.0,7.2,1000.0,-1.5,0.0,3.0,1.6
2013-03-08 22:00:00,46.0,84.0,40.0,81.0,1300.0,104.0,6.3,999.0,-3.4,0.0,4.0,0.9
2013-03-08 23:00:00,78.0,92.0,55.0,83.0,1600.0,104.0,5.7,997.7,-3.4,0.0,9.0,1.0
2013-03-09 00:00:00,47.0,61.0,61.0,64.0,1600.0,104.0,3.6,996.1,-2.6,0.0,12.0,0.6
2013-03-09 01:00:00,52.0,73.0,66.0,71.0,1800.0,104.0,2.1,994.9,-2.6,0.0,12.0,1.1
2013-03-09 02:00:00,62.0,88.0,76.0,60.0,2100.0,104.0,1.4,994.1,-3.1,0.0,0.0,0.0
2013-03-09 03:00:00,70.0,96.0,83.0,65.0,2299.0,104.0,1.1,993.0,-3.2,0.0,2.0,1.4
2013-03-09 04:00:00,73.0,97.0,85.0,57.0,2299.0,104.0,1.8,992.0,-2.3,0.0,4.0,0.0
2013-03-09 05:00:00,74.0,96.0,63.0,97.0,2200.0,104.0,3.2,992.0,-2.8,0.0,2.0,1.3
2013-03-09 06:00:00,97.0,112.0,63.0,97.0,1899.0,104.0,2.8,992.2,-2.5,0.0,2.0,1.0
2013-03-09 07:00:00,98.0,116.0,67.0,94.0,1800.0,104.0,4.6,992.9,-2.1,0.0,2.0,1.8
2013-03-09 08:00:00,99.0,121.0,68.0,92.0,1800.0,104.0,8.4,994.1,-1.7,0.0,4.0,2.6
2013-03-09 09:00:00,104.0,146.0,86.0,98.0,1899.0,104.0,16.3,995.9,-0.4,0.0,15.0,3.3
2013-03-09 10:00:00,125.0,328.0,79.0,90.0,1800.0,104.0,16.7,998.3,-4.6,0.0,15.0,7.7
2013-03-09 11:00:00,76.0,737.0,20.0,36.0,600.0,104.0,14.3,1001.3,-9.1,0.0,15.0,7.4
2013-03-09 12:00:00,44.0,987.0,3.0,21.0,200.0,104.0,12.4,1004.3,-14.4,0.0,14.0,7.9
2013-03-09 13:00:00,48.0,807.3333333333334,3.0,18.0,200.0,104.0,10.3,1006.5,-17.0,0.0,15.0,7.2
2013-03-09 14:00:00,48.0,627.6666666666667,3.0,18.0,200.0,87.0,10.5,1008.1,-16.8,0.0,15.0,6.7
2013-03-09 15:00:00,41.0,448.0,3.0,18.0,200.0,87.0,10.2,1009.4,-17.1,0.0,0.0,3.9
2013-03-09 16:00:00,12.0,191.0,3.0,20.0,200.0,87.0,10.5,1010.8,-17.8,0.0,0.0,4.8
2013-03-09 17:00:00,10.0,171.0,4.0,23.0,200.0,87.0,8.6,1013.0,-18.3,0.0,1.0,4.8
2013-03-09 18:00:00,12.0,140.0,3.0,23.0,200.0,87.0,7.4,1015.9,-19.3,0.0,1.0,4.8
2013-03-09 19:00:00,9.0,112.0,8.0,26.0,200.0,87.0,6.4,1018.1,-18.4,0.0,0.0,3.5
2013-03-09 20:00:00,10.0,87.0,8.0,24.0,200.0,87.0,5.6,1019.7,-18.3,0.0,0.0,4.5
2013-03-09 21:00:00,10.0,64.0,11.0,27.0,200.0,87.0,4.8,1020.3,-17.6,0.0,0.0,3.3
2013-03-09 22:00:00,9.0,41.0,11.0,28.0,200.0,87.0,3.8,1021.2,-17.8,0.0,1.0,1.2
2013-03-09 23:00:00,12.0,24.0,4.0,29.0,300.0,87.0,0.8,1021.3,-14.1,0.0,7.0,0.6
2013-03-10 00:00:00,12.0,22.0,3.0,31.0,300.0,87.0,-0.5,1020.8,-13.4,0.0,0.0,0.0
2013-03-10 01:00:00,13.0,21.0,7.0,37.0,400.0,87.0,-0.2,1021.1,-11.6,0.0,12.0,1.0
